Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,NST1p1,NST1p2,NST1p3,NST1p4,Desc
208,Tb11.v5.0489,21416.0,26379.0,27945.0,28274.0,26459.0,21365.0,15961.0,25865.0,"retrotransposon hot spot (RHS) protein, putative"
209,Tb11.v5.0493,38290.0,41391.0,36061.0,30775.0,28693.0,36631.0,29753.0,30182.0,"kinesin K39, putative"
210,Tb927.10.660,116240.0,117720.0,116460.0,112670.0,82407.0,85777.0,73922.0,79479.0,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
211,Tb11.v5.0501,2742900.0,3061800.0,2668800.0,2704800.0,2274900.0,2166900.0,2366900.0,2374400.0,"40S ribosomal protein S3A, putative"
212,Tb927.10.3920,690080.0,777030.0,656630.0,751640.0,582100.0,620090.0,601130.0,591680.0,"hypothetical protein, conserved"
213,Tb927.10.2180,1548.2,3246.1,2245.7,4203.8,2763.4,4123.1,3927.8,2306.2,"Rtr1/RPAP2 family, putative"
214,Tb927.10.6880,10600000.0,11709000.0,9809100.0,10690000.0,8232100.0,9210400.0,8912600.0,8538800.0,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
215,Tb11.v5.0517,73220.0,84088.0,78885.0,87246.0,68634.0,70774.0,62498.0,68341.0,"hypothetical protein, conserved"
216,Tb927.8.3320,7957.7,7603.6,3865.8,5147.2,3288.2,4404.8,7794.1,4878.0,"Mitochondrial ATP synthase subunit, putative"
217,Tb11.v5.0520,103080.0,93072.0,94701.0,105560.0,82854.0,80611.0,84444.0,76590.0,"acetyltransferase, putative"
218,Tb927.1.780,135890.0,151560.0,135510.0,129040.0,134600.0,105200.0,123020.0,119600.0,leucine-rich repeat-containing protein
219,Tb927.10.16110,900110.0,1027300.0,878560.0,985330.0,692430.0,733770.0,654360.0,701940.0,component of motile flagella 1
220,Tb927.9.3630,936300.0,990410.0,878030.0,932560.0,851900.0,853520.0,839350.0,804490.0,"BSD domain containing protein, putative"
221,Tb927.10.5620,29528000.0,36315000.0,29691000.0,30794000.0,24318000.0,23967000.0,22540000.0,23391000.0,"fructose-bisphosphate aldolase, glycosomal"
222,Tb927.10.70,6995.5,8775.1,8086.8,9540.9,7654.1,7761.2,6628.0,8595.5,"retrotransposon hot spot (RHS), putative, (fragment)"
223,Tb11.v5.0536,284620.0,307070.0,329000.0,307380.0,1342900.0,1381300.0,1340200.0,1147200.0,"hypothetical protein, conserved"
224,Tb11.v5.0537,7928500.0,8812400.0,7696300.0,8138200.0,5436900.0,5604200.0,5377900.0,5720600.0,"polyubiquitin, putative"
225,Tb927.8.5010,28614000.0,29815000.0,27097000.0,27764000.0,24655000.0,26397000.0,24143000.0,24145000.0,Paraflagellar rod protein 2-5
226,Tb927.10.6830,27297.0,23908.0,26304.0,24212.0,18529.0,20971.0,20899.0,20973.0,bardet-biedl syndrome 4 protein
227,Tb927.4.4860,999210.0,997950.0,1048700.0,1131700.0,924160.0,906100.0,772560.0,886430.0,"amino acid transporter 8, putative"
228,Tb927.10.10960,12367000.0,14723000.0,11480000.0,13070000.0,11970000.0,12706000.0,11389000.0,11090000.0,"heat shock protein, putative"
229,Tb927.11.15470,6682.1,8556.3,8318.5,8923.2,6282.6,4687.6,6800.6,8095.0,methionyl-tRNA formyltransferase
230,Tb11.v5.0553,92935.0,92096.0,93219.0,90251.0,77398.0,64866.0,65401.0,70878.0,"ubiquitin hydrolase, putative"
231,Tb11.v5.0555,8850.1,14564.0,15549.0,16104.0,15045.0,15434.0,16545.0,15146.0,"hypothetical protein, conserved"
232,Tb927.10.13270,249960.0,309200.0,296850.0,292780.0,259730.0,246020.0,228810.0,240970.0,"Periodic tryptophan protein 2 homolog, putative"
233,Tb927.10.350,151750.0,169640.0,166940.0,168170.0,124080.0,122160.0,124990.0,129230.0,"protein kinase PK4, putative"
234,Tb927.7.6370,2177.4,2206.3,1392.6,2010.4,2024.8,1861.7,1600.7,2425.0,"Zinc finger, C3HC4 type (RING finger), putative"
235,Tb927.5.2540,170660.0,183470.0,175710.0,218750.0,166870.0,173160.0,147730.0,148120.0,"Organic solute transport protein 1, putative"
236,Tb11.v5.0581,43425.0,52213.0,54197.0,44141.0,48003.0,32690.0,48786.0,40621.0,"Sec8 exocyst complex component specific domain/Invariant surface glycoprotein, putative"
237,Tb927.11.4610,6342400.0,7234400.0,6143500.0,6200200.0,5367400.0,5448000.0,5739300.0,5389300.0,protein kinase A regulatory subunit
238,Tb11.v5.0594,322950.0,336580.0,284890.0,286740.0,304540.0,262460.0,253170.0,212280.0,"retrotransposon hot spot (RHS) protein, putative"
239,Tb927.10.4940,1398900.0,1683800.0,1355100.0,1515500.0,1225100.0,1254300.0,1052200.0,1090500.0,Nuclear Dbf2-related kinase
240,Tb927.10.4800,10183.0,13447.0,12075.0,11185.0,11740.0,10433.0,11792.0,12181.0,"J binding protein 3, putative"
241,Tb11.v5.0600,16160.0,18492.0,16748.0,18607.0,17684.0,17182.0,14235.0,15327.0,"HIT zinc finger, putative"
242,Tb927.7.2570,1418300.0,1593700.0,1406900.0,1528800.0,1083700.0,1156300.0,1159800.0,1091800.0,"guide RNA associated protein, GAP2"
243,Tb927.7.7070,1464400.0,1747500.0,1383500.0,1495700.0,1221700.0,1344500.0,1348900.0,1170800.0,"MYND finger, putative"
244,Tb11.v5.0616,1342600.0,1457400.0,1278700.0,1326100.0,1072100.0,1112100.0,1047200.0,1047700.0,"paraflagellar rod protein, putative"
245,Tb11.v5.0620,7607.6,6507.3,4447.5,8177.6,5705.3,5619.6,4563.6,5507.6,"COG4 transport protein, putative"
246,Tb11.v5.0622,22649.0,17704.0,26356.0,26003.0,19860.0,18786.0,25834.0,17229.0,"variant surface glycoprotein (VSG, atypical), putative"
247,Tb11.v5.0623,59555.0,66361.0,53736.0,56853.0,50851.0,49770.0,49213.0,48091.0,"hypothetical protein, conserved"
248,Tb11.v5.0624,1219100.0,1308100.0,1168600.0,1192200.0,1091000.0,1079900.0,1250600.0,1059900.0,"retrotransposon hot spot protein (PHS), putative"
249,Tb927.10.14800,641340.0,687670.0,557580.0,647570.0,566990.0,593940.0,533990.0,536620.0,"mitogen-activated protein kinase 9, putative"
250,Tb927.10.960,155410.0,154710.0,158100.0,161930.0,126220.0,121170.0,123480.0,119430.0,U4/U6-specific protein PRP4
251,Tb11.v5.0633,1901.4,1597.2,3802.9,3792.8,0.0,2620.7,0.0,1261.3,"protein kinase, putative"
252,Tb11.v5.0636,18946000.0,19925000.0,17506000.0,18702000.0,15481000.0,15288000.0,14705000.0,15205000.0,"C-terminal motor kinesin, putative"
253,Tb927.10.380,44851.0,40075.0,30366.0,45684.0,25905.0,33780.0,31220.0,29073.0,kinetoplast ribosomal PPR-repeat containing protein 5
254,Tb927.5.1230,471610.0,478510.0,416630.0,443320.0,409920.0,439110.0,379390.0,407460.0,"hypothetical protein, conserved"
255,Tb927.11.6580,128080.0,152990.0,135720.0,137720.0,111770.0,106180.0,108220.0,108440.0,"hypothetical protein, conserved"
256,Tb927.10.2890,9520400.0,10907000.0,9106900.0,10773000.0,8329300.0,8700300.0,7556000.0,8143300.0,enolase
257,Tb927.7.3210,29277.0,26651.0,27537.0,25548.0,18143.0,14285.0,30761.0,23907.0,"Pseudokinase, putative"
258,Tb927.2.830,221900.0,281150.0,243660.0,262440.0,239590.0,267910.0,201270.0,210830.0,"retrotransposon hot spot protein 1 (RHS1), interrupted"
259,Tb927.11.15650,113790.0,115360.0,114240.0,111760.0,112800.0,94456.0,92674.0,93198.0,terminal uridylyltransferase 4
260,Tb927.10.8230,6957100.0,7942000.0,6977900.0,6907700.0,6619800.0,6766200.0,5818000.0,5950900.0,protein disulfide isomerase 2
261,Tb927.10.13010,469310.0,469450.0,432000.0,453730.0,388020.0,445060.0,396200.0,371860.0,cAMP-dependent protein kinase catalytic subunit 3
262,Tb927.4.2560,89695.0,105770.0,86523.0,84196.0,79763.0,70119.0,57542.0,59056.0,cardiolipin synthetase
264,Tb927.10.9100,78729.0,90164.0,67903.0,89831.0,59956.0,60862.0,64186.0,53898.0,"hypothetical protein, conserved"
265,Tb927.10.2770,1714200.0,1967700.0,1696700.0,1773100.0,1378600.0,1474000.0,1369600.0,1321500.0,"eukaryotic translation initiation factor 5, putative"
266,Tb11.v5.0688,516040.0,556120.0,365420.0,489500.0,425440.0,398690.0,391680.0,423930.0,"tRNA pseudouridine synthase D (TruD), putative"
267,Tb927.10.13210,114160.0,117570.0,104720.0,114080.0,110890.0,88814.0,85833.0,94843.0,"dolichyl-P-Man:GDP-ManGlcNAc2-PP-dolichyl beta-1,4-mannosyltransferase, putative"
268,Tb927.10.8650,220090.0,240680.0,212210.0,245300.0,167780.0,153230.0,173530.0,166060.0,"ran binding protein, putative"
269,Tb11.v5.0713,9640400.0,9937300.0,9096200.0,9176800.0,8718000.0,8978400.0,8262000.0,8151500.0,"Retrotransposon hot spot protein 6 (RHS6), putative"
270,Tb927.10.13780,4501200.0,5024500.0,4653700.0,4808400.0,4182300.0,4131000.0,4105700.0,4150000.0,Glycogen synthase kinase 3 short
271,Tb11.v5.0720,141690.0,154750.0,143020.0,149550.0,145760.0,155050.0,149160.0,153320.0,"hypothetical protein, conserved"
272,Tb11.v5.0721,2985.0,8325.0,5914.9,7161.9,5757.1,6040.5,5914.0,5375.1,"hypothetical protein, conserved"
273,Tb11.v5.0727,73404.0,80923.0,72009.0,83904.0,85389.0,76237.0,78181.0,73875.0,"flagellum transition zone component, putative"
275,Tb11.v5.0731,4505600.0,5504600.0,4304900.0,4649700.0,3471400.0,3967700.0,3741800.0,3576100.0,"65 kDa invariant surface glycoprotein, putative"
276,Tb11.v5.0735,174530.0,221700.0,215730.0,219090.0,165780.0,167090.0,161170.0,174560.0,"hypothetical protein, conserved"
277,Tb11.v5.0738,416300.0,465820.0,456170.0,429140.0,375250.0,343690.0,372040.0,388750.0,"thymidylate kinase, putative"
278,Tb927.3.3790,1328400.0,1527500.0,1230500.0,1466200.0,1104800.0,1049800.0,1153500.0,1069000.0,"hypothetical protein, conserved"
279,Tb927.6.1260,218960.0,249530.0,215450.0,210440.0,139600.0,173220.0,151780.0,161110.0,"proteasome beta-1 subunit, putative"
280,Tb927.11.6090,333340.0,372080.0,339730.0,366480.0,310020.0,297690.0,291320.0,297980.0,"tatD related deoxyribonuclease, putative"
281,Tb11.v5.0751,7295.7,6017.2,5594.4,7503.3,5331.6,5322.2,6098.3,6146.0,"dual specificity protein phosphatase, putative"
282,Tb927.10.3710,1447700.0,1620700.0,1530300.0,1532900.0,1139300.0,1109000.0,1007400.0,1092200.0,proteasome activator protein PA26
283,Tb11.v5.0775,59905.0,75849.0,63640.0,56544.0,58512.0,57918.0,49357.0,42716.0,"methyltransferase domain containing protein, putative"
285,Tb11.v5.0807,873830.0,895510.0,918970.0,1002800.0,700300.0,748200.0,770560.0,717150.0,"ribonuclease, putative"
286,Tb927.10.6570,27960.0,31084.0,26443.0,27303.0,24746.0,23943.0,26225.0,27780.0,"TPR repeat, putative"
287,Tb11.v5.0813,32268.0,40591.0,21174.0,29772.0,28916.0,30792.0,29048.0,19747.0,expression site-associated gene 3 (ESAG3)-like protein
288,Tb927.3.2340,101690.0,114180.0,107380.0,111020.0,114420.0,109620.0,92745.0,89381.0,Peroxisome biogenesis protein 2
290,Tb927.9.6320,289990.0,345600.0,295480.0,315850.0,255570.0,264880.0,277180.0,278560.0,"hypothetical protein, conserved"
291,Tb11.v5.0831,471620.0,533260.0,464770.0,484260.0,448770.0,425180.0,456360.0,411540.0,"kinesin motor domain containing protein, putative"
292,Tb927.10.1800,50752.0,55006.0,44628.0,41276.0,34023.0,27406.0,36483.0,37796.0,"methyltransferase domain containing protein, putative"
293,Tb927.10.15400,64545.0,66466.0,63952.0,68943.0,46156.0,45692.0,50090.0,49419.0,"kinesin, putative"
294,Tb11.v5.0853,60082.0,52753.0,59926.0,51654.0,38069.0,42348.0,37547.0,56630.0,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
295,Tb927.8.4080,5568.0,5144.9,5418.5,5507.2,7136.9,4571.1,5679.6,6169.5,"hypothetical protein, conserved"
296,Tb11.v5.0885,50084.0,63004.0,50284.0,54042.0,34677.0,34115.0,30858.0,34913.0,"amino acid transporter, putative"
297,Tb11.v5.0903,381560.0,397890.0,401140.0,420860.0,391940.0,396630.0,394400.0,371010.0,"S-adenosylmethionine decarboxylase proenzyme, putative"
298,Tb927.9.3590,37354.0,53786.0,44858.0,33742.0,33686.0,34339.0,36785.0,28335.0,"monothiol glutaredoxin, putative"
299,Tb11.v5.0934,612.19,0.0,752.28,0.0,8093.0,0.0,14403.0,7804.4,"variant surface glycoprotein (VSG), putative"
300,Tb927.4.3120,23039.0,34039.0,28362.0,31237.0,32772.0,36357.0,39214.0,37334.0,"hook complex protein, conserved"
301,Tb927.4.3090,33307.0,30440.0,32525.0,32577.0,21413.0,22704.0,26534.0,21155.0,"hypothetical protein, conserved"
302,Tb927.4.3020,378430.0,434720.0,370350.0,391270.0,195190.0,174350.0,190830.0,200850.0,"ATP-dependent DEAH-box RNA helicase, putative"
303,Tb927.4.3000,33875.0,43395.0,46055.0,36233.0,27428.0,30495.0,35717.0,35851.0,"hypothetical protein, conserved"
304,Tb927.4.2990,529440.0,613490.0,525450.0,568310.0,495580.0,537780.0,511070.0,538550.0,"hypothetical protein, conserved"
306,Tb927.5.130,2731.9,5055.5,3588.4,2253.6,2114.1,1626.3,2243.8,3086.6,"variant surface glycoprotein (VSG)-related, putative"
307,Tb927.10.11640,62433.0,64533.0,66006.0,68513.0,47911.0,50807.0,57704.0,54350.0,"Protein prenyltransferase alpha subunit repeat, putative"
308,Tb927.10.3340,43290.0,54444.0,54712.0,60523.0,42317.0,34326.0,40922.0,42263.0,"CMGC/MAPK protein kinase, putative"
309,Tb11.v5.1026,577780.0,638470.0,528250.0,602800.0,509360.0,493690.0,480530.0,520020.0,"procyclin-associated gene 2-like protein, putative"
310,Tb11.v5.1038,13122.0,12730.0,11301.0,12384.0,10849.0,11416.0,10413.0,9354.9,"calpain-like cysteine peptidase, putative"
311,Tb927.10.2110,25969000.0,27700000.0,25453000.0,26962000.0,26050000.0,29381000.0,23109000.0,22295000.0,elongation factor 1-alpha
312,Tb927.3.4330,22170000.0,25822000.0,20209000.0,23065000.0,22297000.0,23689000.0,21204000.0,20946000.0,Paraflagellar rod protein 1-5
313,Tb927.10.12040,3325000.0,3474000.0,3187900.0,3383400.0,2924700.0,3013000.0,3037900.0,2963200.0,"mitogen-activated protein kinase 11, putative"
314,Tb927.11.3600,21554000.0,25046000.0,21072000.0,20890000.0,19129000.0,20351000.0,18552000.0,18755000.0,"40S ribosomal protein S4, putative"
315,Tb427.BES10.2,1228900.0,1301900.0,1090700.0,1258800.0,684740.0,704680.0,542270.0,566170.0,none
317,Tb427.BES40.15,3150400.0,3465500.0,2981800.0,3260800.0,2937900.0,3029700.0,3072700.0,2958900.0,none
318,Tb427.BES126.9,5697.7,8452.6,5944.7,4830.9,89983.0,103490.0,90108.0,91664.0,none
319,Tb427.BES129.1,417850.0,383760.0,407600.0,409100.0,295020.0,271290.0,281640.0,292910.0,none
320,Tb427.BES129.10,44108.0,46332.0,35643.0,41810.0,168530.0,162900.0,157050.0,178300.0,none
321,Tb427.BES28.3,1570600.0,1805200.0,1623100.0,1496300.0,751410.0,673800.0,964370.0,968280.0,none
322,Tb427.BES40.3,374190.0,418490.0,318010.0,371010.0,176360.0,176380.0,146230.0,195310.0,none
323,Tb427.BES134.1,10108.0,13127.0,15722.0,11914.0,31172.0,32658.0,23710.0,32388.0,none
324,Tb427.BES4.11,4388.4,5506.4,5409.6,4784.5,5229.8,4920.1,5939.0,5296.6,none
325,Tb427.BES98.9,347650.0,380270.0,349500.0,357080.0,349640.0,399090.0,383920.0,364170.0,none
326,Tb927.7.7510,1081700.0,946320.0,814620.0,978080.0,804120.0,822050.0,773020.0,714570.0,hypothetical protein
328,Tb427.BES29.9,8376.5,13505.0,8580.1,10712.0,6531.3,8053.6,10292.0,8865.1,none
329,Tb427.BES40.10,5341100.0,5629100.0,5050100.0,5162800.0,5498600.0,5084100.0,4945800.0,4867900.0,none
330,Tb427.BES56.6,4588.0,6778.8,5728.6,6027.0,4674.5,3542.7,6269.6,4914.6,none
331,Tb427.BES40.16,1411700.0,1896200.0,1401600.0,1484400.0,1576900.0,1649800.0,1688600.0,1372400.0,none
332,Tb427.BES40.20,1188300.0,1177500.0,1070400.0,1206000.0,1058600.0,996730.0,994290.0,1150800.0,none
333,Tb427.BES40.22,125950000.0,147140000.0,128520000.0,133270000.0,118200000.0,117880000.0,108360000.0,126890000.0,none
334,Tb427.BES40.7,837680.0,951630.0,796180.0,856380.0,774360.0,789690.0,807580.0,746150.0,none
335,Tb427.BES51.12,4833.5,6404.8,5829.7,6372.9,6144.1,4784.3,5104.0,3159.1,none
336,Tb427.BES51.4,469680.0,507120.0,496450.0,475720.0,404480.0,384820.0,343020.0,417440.0,none
337,Tb427.BES64.2,1193.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
338,Tb427.BES98.3,3714900.0,3907200.0,3567500.0,3497900.0,2791000.0,2999600.0,2850200.0,3024400.0,none
340,Tb927.1.1060,145490.0,147790.0,129550.0,146120.0,128190.0,116030.0,102630.0,109960.0,"Cell cycle checkpoint protein RAD1-like, putative"
341,Tb927.1.1100,3023.3,4279.9,3349.6,3112.6,3513.3,2751.0,2621.1,3495.3,Basal body protein
342,Tb927.1.120,8910100.0,9132700.0,8698200.0,9363900.0,7391800.0,7544000.0,7312100.0,7156300.0,"retrotransposon hot spot protein 4 (RHS4), putative"
343,Tb927.1.1200,38682.0,33804.0,28768.0,34532.0,25117.0,28065.0,27099.0,22109.0,Mitochondrial ribosomal protein S15
344,Tb927.1.1220,129810.0,145970.0,126590.0,137080.0,115520.0,126580.0,118850.0,111270.0,RWD domain-containing protein
345,Tb927.1.1380,2285100.0,2338900.0,2209500.0,2277300.0,1978200.0,1946600.0,1920300.0,1925100.0,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
346,Tb927.1.1390,99320.0,98292.0,102870.0,105050.0,71485.0,70175.0,78890.0,71648.0,"hypothetical protein, conserved"
347,Tb927.1.1400,274990.0,291850.0,265830.0,268370.0,203510.0,194890.0,188370.0,190260.0,"Overproducer of inositol protein 10 homolog, putative"
348,Tb927.1.1420,356790.0,394150.0,322550.0,344820.0,325230.0,343040.0,343380.0,314070.0,"conserved protein, unknown function"
349,Tb927.1.1500,276660.0,341270.0,302820.0,288450.0,265740.0,260080.0,278420.0,230400.0,"conserved protein, unknown function"
350,Tb927.1.1530,295570.0,336190.0,280440.0,322740.0,259350.0,255440.0,253170.0,257220.0,"STE group serine/threonine-protein kinase, putative"
351,Tb927.1.1540,39825.0,48394.0,40714.0,50587.0,54773.0,49449.0,47770.0,42037.0,"Tubulin/FtsZ family, putative"
352,Tb927.1.1550,5513.9,3532.8,5125.9,4385.9,3142.1,3008.9,3907.6,2513.1,"tubulin-tyrosine ligase, putative"
353,Tb927.1.1580,105830.0,116650.0,98442.0,113500.0,84692.0,75563.0,72467.0,78498.0,"electron transport protein SCO1/2, putative"
354,Tb927.1.1610,43406.0,41488.0,32655.0,31159.0,24421.0,20695.0,27898.0,20445.0,"hypothetical protein, conserved"
355,Tb927.1.1620,2518.3,3442.2,3385.2,5573.4,6736.6,2112.1,4958.7,5152.7,"ATP-dependent DEAD/H RNA helicase, putative"
356,Tb927.1.1630,292030.0,342880.0,253960.0,334300.0,247160.0,214540.0,233530.0,239780.0,transcription elongation factor 1 homolog
357,Tb927.1.1670,1716300.0,1869600.0,1626400.0,1644900.0,1430300.0,1430600.0,1276400.0,1342500.0,ARM-like helical domain-containing protein
358,Tb927.1.1700,162350.0,180150.0,157260.0,182440.0,160490.0,143740.0,162740.0,168780.0,"AATF protein, putative"
359,Tb927.1.1710,1081400.0,1208800.0,1112900.0,1190100.0,996780.0,1017600.0,955050.0,986430.0,"transmembrane protein, conserved"
360,Tb927.1.1720,103430.0,120930.0,93779.0,106080.0,101270.0,94279.0,102060.0,109870.0,"cyclophilin 15, putative"
361,Tb927.1.1730,130930.0,160660.0,133100.0,123660.0,98706.0,114870.0,106100.0,91674.0,"Polyadenylation mediator complex protein PAMC1, putative"
362,Tb927.1.1770,47797.0,54578.0,51436.0,57400.0,51942.0,64700.0,53209.0,51395.0,Dithiol glutaredoxin 2
363,Tb927.1.1790,167610.0,163860.0,164730.0,183620.0,147970.0,139600.0,134160.0,136170.0,"hypothetical PIN domain-containing protein, conserved"
364,Tb927.1.180,20892.0,20736.0,23580.0,21814.0,18810.0,12509.0,19873.0,9776.4,"retrotransposon hot spot protein 1 (RHS1), putative"
365,Tb927.1.1820,2912.7,2012.7,2071.6,2080.1,1629.6,1487.7,982.07,1218.5,hypothetical PIN domain-containing protein
366,Tb927.1.1880,3783.2,5381.9,4818.1,5369.0,3981.8,4580.4,4698.9,4334.0,WD40 repeat-containing protein
367,Tb927.1.1890,11464.0,11722.0,12004.0,10072.0,15453.0,7745.3,9667.2,12295.0,Replication Factor C Subunit 1-related protein
368,Tb927.1.190,724050.0,800640.0,665450.0,729990.0,655280.0,601310.0,604230.0,640350.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
369,Tb927.1.1910,141760.0,164690.0,134140.0,151780.0,118120.0,117770.0,127760.0,126590.0,MORN repeat-containing protein
370,Tb927.1.1920,21351.0,18774.0,20286.0,25725.0,18994.0,18880.0,18786.0,22051.0,"conserved protein, unknown function"
371,Tb927.1.1930,233650.0,250420.0,207610.0,257040.0,183580.0,194720.0,195960.0,195290.0,"phosphatidylinositol 3-kinase, putative"
372,Tb927.1.1960,245390.0,271410.0,227050.0,259140.0,237650.0,241650.0,230710.0,227680.0,"chaperone protein DnaJ, putative"
373,Tb927.1.1980,73131.0,84387.0,75217.0,77990.0,90664.0,81229.0,85770.0,76963.0,"protein transport protein YIF1, putative"
374,Tb927.1.2100,2239000.0,2524600.0,2247400.0,2334700.0,2361600.0,2283000.0,2330200.0,2335000.0,Calpain-like protein 1.1
375,Tb927.1.2120,835460.0,943470.0,857450.0,872090.0,759510.0,802110.0,801060.0,835770.0,Calpain-like protein CALP1.3
376,Tb927.1.2190,89144.0,85826.0,95103.0,93960.0,105080.0,82204.0,98079.0,88909.0,"Raptor N-terminal CASPase like domain containing protein, putative"
377,Tb927.1.220,6518600.0,7350600.0,6606700.0,7148500.0,5515800.0,5866300.0,5779000.0,5530800.0,"retrotransposon hot spot protein 1 (RHS1), putative"
378,Tb927.1.2210,132820.0,135770.0,132980.0,139820.0,137490.0,120860.0,131580.0,113840.0,"nucleosome assembly protein (NAP), putative"
379,Tb927.1.2230,259540.0,288160.0,228800.0,275460.0,202890.0,222160.0,235730.0,206850.0,small myristoylated protein 1-1
380,Tb927.1.2260,153900.0,164520.0,134820.0,170240.0,143470.0,150540.0,155160.0,124210.0,small myristoylated protein 1-2
381,Tb927.1.2400,35090000.0,42875000.0,35148000.0,37087000.0,30674000.0,29443000.0,33054000.0,31184000.0,alpha tubulin
